,eval/evaluate_secs,eval/loss,eval/sparse_categorical_accuracy,round_num,test/avg_loss,test/avg_sparse_categorical_accuracy,test/evaluate_secs,test/max_loss,test/max_sparse_categorical_accuracy,test/min_loss,test/min_sparse_categorical_accuracy,test/std_loss,test/std_sparse_categorical_accuracy,train/loss,train/model_delta_l2_norm,train/num_available,train/prepare_datasets_secs,train/save_checkpoint_secs,train/sparse_categorical_accuracy,train/training_secs
43,42.14863896369934,5.39985990524292,0.027300000190734863,43.0,,,,,,,,,,3.6075754165649414,0.31210535764694214,500.0,1.0742967128753662,,0.1420000046491623,50.44675087928772
44,59.573765993118286,5.417539596557617,0.02979999966919422,44.0,,,,,,,,,,3.6945950984954834,0.3416755199432373,500.0,1.0127992630004883,,0.08399999886751175,50.166069984436035
45,46.84905982017517,5.376908779144287,0.027799999341368675,45.0,,,,,,,,,,3.702141761779785,0.3170442283153534,500.0,1.3926360607147217,1.4117941856384277,0.11900000274181366,58.661616802215576
46,55.45800518989563,5.433119773864746,0.024900000542402267,46.0,,,,,,,,,,3.722694158554077,0.32508817315101624,500.0,1.7635631561279297,,0.11999999731779099,56.8419291973114
47,47.303937673568726,5.354618549346924,0.02879999950528145,47.0,,,,,,,,,,3.7230937480926514,0.2570861876010895,500.0,1.1067368984222412,,0.10899999737739563,52.38102912902832
48,57.90708684921265,5.362679481506348,0.026900000870227814,48.0,,,,,,,,,,3.611889600753784,0.2582683861255646,500.0,1.1425530910491943,,0.15399999916553497,53.171380043029785
49,50.69654989242554,5.371771335601807,0.02419999986886978,49.0,,,,,,,,,,3.7409191131591797,0.27684086561203003,500.0,1.2450480461120605,,0.125,54.6461501121521
50,53.18540596961975,5.366976737976074,0.03310000151395798,50.0,,,,,,,,,,3.6105899810791016,0.33241474628448486,500.0,1.5983290672302246,1.3443350791931152,0.13099999725818634,57.14015579223633
51,51.6871497631073,5.384271621704102,0.01730000041425228,51.0,,,,,,,,,,3.6544787883758545,0.3079124987125397,500.0,1.1471080780029297,,0.12300000339746475,54.63722085952759
52,53.79390525817871,5.384946823120117,0.022700000554323196,52.0,,,,,,,,,,3.8332812786102295,0.3279697895050049,500.0,1.1585559844970703,,0.08799999952316284,55.29713201522827
53,47.496262073516846,5.3402934074401855,0.03849999979138374,53.0,,,,,,,,,,3.8908867835998535,0.32458481192588806,500.0,1.2418138980865479,,0.09799999743700027,54.87589907646179
54,35.23103475570679,5.3973069190979,0.024700000882148743,54.0,,,,,,,,,,3.5685129165649414,0.27807074785232544,500.0,1.0889899730682373,,0.1289999932050705,59.78664302825928
55,32.21575713157654,5.353336334228516,0.029100000858306885,55.0,,,,,,,,,,3.7012455463409424,0.3783605992794037,500.0,0.636995792388916,0.7166399955749512,0.11800000071525574,45.292792081832886
56,30.863599061965942,5.361900806427002,0.025599999353289604,56.0,,,,,,,,,,3.717893123626709,0.3250621557235718,500.0,0.6758222579956055,,0.11599999666213989,44.92471718788147
57,31.379085779190063,5.32462739944458,0.03099999949336052,57.0,,,,,,,,,,3.7764289379119873,0.3140190839767456,500.0,0.5167622566223145,,0.10300000011920929,44.57960796356201
58,33.35668897628784,5.3327507972717285,0.026000000536441803,58.0,,,,,,,,,,3.6782195568084717,0.28908467292785645,500.0,0.6279888153076172,,0.10199999809265137,45.519737005233765
59,39.82381629943848,5.324237823486328,0.02879999950528145,59.0,,,,,,,,,,3.551802158355713,0.27305281162261963,500.0,1.2065706253051758,,0.14100000262260437,48.68869614601135
60,44.63841485977173,5.297694206237793,0.0348999984562397,60.0,,,,,,,,,,3.582732915878296,0.255209743976593,500.0,0.9764599800109863,0.9899492263793945,0.12600000202655792,50.487003803253174
61,47.16853594779968,5.321930885314941,0.031700000166893005,61.0,,,,,,,,,,3.56752872467041,0.2913399338722229,500.0,1.0929598808288574,,0.12099999934434891,52.16932034492493
62,49.9770290851593,5.291773796081543,0.035999998450279236,62.0,,,,,,,,,,3.8294806480407715,0.29579490423202515,500.0,1.1391839981079102,,0.09000000357627869,53.47638416290283
63,50.969082832336426,5.285700798034668,0.0414000004529953,63.0,,,,,,,,,,3.5580859184265137,0.2833145558834076,500.0,1.3381321430206299,,0.13500000536441803,54.65079188346863
64,51.4190719127655,5.335452556610107,0.03150000050663948,64.0,,,,,,,,,,3.563987970352173,0.2740388512611389,500.0,1.2258257865905762,,0.12300000339746475,55.019344091415405
65,50.3059561252594,5.298701763153076,0.03420000150799751,65.0,,,,,,,,,,3.6949095726013184,0.31931358575820923,500.0,1.1567070484161377,1.310877799987793,0.1289999932050705,52.730133056640625
66,50.13115096092224,5.2874956130981445,0.04039999842643738,66.0,,,,,,,,,,3.642638921737671,0.29373183846473694,500.0,1.2754697799682617,,0.11699999868869781,55.662490129470825
67,49.643046140670776,5.278863906860352,0.043699998408555984,67.0,,,,,,,,,,3.515580654144287,0.2774486243724823,500.0,1.1686809062957764,,0.1289999932050705,54.06185722351074
68,49.12665390968323,5.257765293121338,0.04650000110268593,68.0,,,,,,,,,,3.67740535736084,0.2934677302837372,500.0,1.0673332214355469,,0.11900000274181366,52.31654930114746
69,49.67246699333191,5.314487934112549,0.031300000846385956,69.0,,,,,,,,,,3.7230801582336426,0.30641552805900574,500.0,1.166011095046997,,0.12600000202655792,52.12423801422119
70,1883.3604040145874,5.266595363616943,0.039500001817941666,70.0,,,,,,,,,,3.533447504043579,0.2645995318889618,500.0,1.0537819862365723,0.7609391212463379,0.1289999932050705,62.06688714027405
71,107.73361825942993,5.299607753753662,0.04100000113248825,71.0,,,,,,,,,,3.6019411087036133,0.30079779028892517,500.0,3.8233489990234375,,0.11900000274181366,93.62605309486389
72,102.95396423339844,5.263029098510742,0.04470000043511391,72.0,,,,,,,,,,3.7596435546875,0.27709904313087463,500.0,2.3648412227630615,,0.10000000149011612,94.2112250328064
73,90.84439182281494,5.323022842407227,0.032099999487400055,73.0,,,,,,,,,,3.611093282699585,0.2887219488620758,500.0,2.271806001663208,,0.10899999737739563,1880.5483901500702
74,101.66796398162842,5.272916793823242,0.03530000150203705,74.0,,,,,,,,,,3.5147347450256348,0.2765006721019745,500.0,2.279682159423828,,0.12800000607967377,90.63328504562378
75,106.15913319587708,5.279526710510254,0.02850000001490116,75.0,,,,,,,,,,3.688197612762451,0.2695104777812958,500.0,2.1578900814056396,2.238835096359253,0.1120000034570694,88.54465198516846
76,102.30553221702576,5.250227451324463,0.042100001126527786,76.0,,,,,,,,,,3.763673782348633,0.3244762420654297,500.0,2.2034928798675537,,0.10499999672174454,89.64481806755066
77,107.07280707359314,5.292887210845947,0.03460000082850456,77.0,,,,,,,,,,3.5695464611053467,0.2901782989501953,500.0,2.2120308876037598,,0.14499999582767487,1886.6605486869812
78,103.00266599655151,5.251157760620117,0.04520000144839287,78.0,,,,,,,,,,3.765324115753174,0.3561822772026062,500.0,2.198394775390625,,0.11299999803304672,91.36049389839172
79,108.59594488143921,5.263924598693848,0.04340000078082085,79.0,,,,,,,,,,3.650326728820801,0.29240840673446655,500.0,2.3027560710906982,,0.13199999928474426,96.28087496757507
80,106.37057590484619,5.251901149749756,0.04580000042915344,80.0,,,,,,,,,,3.562833547592163,0.3015635013580322,500.0,2.3873131275177,2.2208669185638428,0.10700000077486038,94.17033219337463
81,103.30936121940613,5.247107982635498,0.03280000016093254,81.0,,,,,,,,,,3.5476596355438232,0.31657734513282776,500.0,2.176086902618408,,0.13899999856948853,91.61818218231201
82,71.18910479545593,5.24915075302124,0.03869999945163727,82.0,,,,,,,,,,3.655362129211426,0.3290696144104004,500.0,2.515489101409912,,0.125,90.6591591835022
83,29.445579051971436,5.224752426147461,0.041200000792741776,83.0,,,,,,,,,,3.5750908851623535,0.24101898074150085,500.0,0.5127627849578857,,0.11999999731779099,42.9870662689209
84,1851.8759498596191,5.23213529586792,0.03709999844431877,84.0,,,,,,,,,,3.518325090408325,0.2601199150085449,500.0,0.5351388454437256,,0.15399999916553497,39.77915596961975
85,723.8607318401337,5.208126068115234,0.042899999767541885,85.0,,,,,,,,,,3.6863832473754883,0.2884327173233032,500.0,0.6432309150695801,2.549131155014038,0.09799999743700027,977.7027249336243
86,963.0703361034393,5.196558952331543,0.04960000142455101,86.0,,,,,,,,,,3.487335681915283,0.29987964034080505,500.0,2.318203926086426,,0.15700000524520874,1304.0439789295197
87,107.70643401145935,5.240163326263428,0.039000000804662704,87.0,,,,,,,,,,3.6116459369659424,0.29063042998313904,500.0,2.401564359664917,,0.12099999934434891,93.70168399810791
88,986.5296008586884,5.216443061828613,0.04430000111460686,88.0,,,,,,,,,,3.6836085319519043,0.29458197951316833,500.0,2.657353162765503,,0.10100000351667404,93.55319809913635
89,104.51610064506531,5.224417686462402,0.03999999910593033,89.0,,,,,,,,,,3.438178300857544,0.27940770983695984,500.0,0.7924919128417969,,0.15000000596046448,83.72484612464905
90,721.0861067771912,5.223119735717773,0.04149999842047691,90.0,,,,,,,,,,3.605648994445801,0.2679383456707001,500.0,2.1911978721618652,0.6994409561157227,0.11800000071525574,95.52905797958374
91,104.9301929473877,5.235025882720947,0.04670000076293945,91.0,,,,,,,,,,3.5531210899353027,0.28613904118537903,500.0,2.3185060024261475,,0.12700000405311584,94.94898581504822
92,104.05807280540466,5.265895366668701,0.04490000009536743,92.0,,,,,,,,,,3.4750428199768066,0.25358065962791443,500.0,2.287881851196289,,0.13899999856948853,94.95038390159607
93,102.03260087966919,5.179197788238525,0.04899999871850014,93.0,,,,,,,,,,3.7504372596740723,0.35923001170158386,500.0,2.136039972305298,,0.09600000083446503,90.16057276725769
94,102.22259593009949,5.191722869873047,0.045099999755620956,94.0,,,,,,,,,,3.4760289192199707,0.2597711980342865,500.0,2.2215359210968018,,0.1340000033378601,90.11733675003052
95,104.45489692687988,5.269541263580322,0.03739999979734421,95.0,,,,,,,,,,3.5428738594055176,0.32508429884910583,500.0,2.1883230209350586,2.2042229175567627,0.12399999797344208,88.9897232055664
96,28.01051902770996,5.215415000915527,0.0421999990940094,96.0,,,,,,,,,,3.529985189437866,0.2839333117008209,500.0,2.176292896270752,,0.1340000033378601,84.54394388198853
97,28.400744915008545,5.18437385559082,0.05050000175833702,97.0,,,,,,,,,,3.556379795074463,0.27635854482650757,500.0,0.4446699619293213,,0.11599999666213989,40.018763065338135
98,27.40253520011902,5.2320966720581055,0.03830000013113022,98.0,,,,,,,,,,3.5525572299957275,0.38059353828430176,500.0,0.47569799423217773,,0.1459999978542328,40.852967977523804
99,27.874242067337036,5.165911674499512,0.05620000138878822,99.0,,,,,,,,,,3.503671407699585,0.281276136636734,500.0,0.4904048442840576,0.9114203453063965,0.11800000071525574,40.19609498977661
100,28.759033918380737,5.165911674499512,0.05620000138878822,100.0,5.165912203788757,0.056199999786913396,38.89623808860779,5.607947826385498,0.25999999046325684,4.342981815338135,0.0,0.22230176562446066,0.05543969670160871,,,,,,,
